0	The study explores the relationship between family dinners and vulnerability to victimization in a Northeastern six state sample. Plrimlimary analysis indicates a linear inverse relationship between engagement in family dinner and victimization to bullying, rape, and verbal and physical abuse. Further multivariate analysis will be done to determine the independent and joint impact of family dinners on victimization.
1	"Recent public health research has consistently reported that self-identified multiracial adolescents tend to display more problem behaviors and psychological difficulties than monoracial adolescents. Relying on insights from qualitative analyses using small or clinical samples to interpret these empirical patterns, these studies implicitly assume a pejorative stance toward adolescents' multiracial self-identification. Building on the social psychological arguments underlying Park's and Stonequist's seminal discussions of the ""marginal man,"" we derive hypotheses indicating that self-identified multiracial adolescents may show more psychological difficulties, but are also likely to have more active social interaction and participation than monoracial groups. We also incorporate later elaborations of the marginal man theory to develop alternative hypotheses regarding multiracial youth's school and behavioral outcomes. Based on a nationally representative sample of racially self-identified youth, the results suggest that patterns of multiracial-monoracial differences are generally consistent with the hypotheses derived closely from the marginal man theory or its subsequent elaborations. We examine the heterogeneities within these general patterns across different multiracial categories and discuss the implications of these findings."
0	The rise in obesity prevalence over the last several decades has significant consequences for the health of individuals and populations. Like most health conditions, lower SES groups experience a disproportionate share of the obesity burden in the United States. Fundamental cause theory suggests that individuals from lower SES backgrounds lack access to resources, such as money, power, and prestige, that allow higher SES individuals to thwart the risk of disease.  However, recent trends show that the disparity in obesity prevalence between high and low SES adults and children is narrowing. Obesity prevalence in recent years appears to be increasing at a faster rate in high SES groups, suggesting that, in the case of obesity, access to socioeconomic resources has not been as much of a protective factor as fundamental cause theory might predict.  This paper explores the social ecological trends associated with obesity in the United States, and how these trends may have differentially impacted low and high SES children. I find that economic resources, namely food insecurity, is associated with obesity among low SES children, while time constraints, as measured by mother’s employment, is associated with obesity among high SES children.
1	Comparisons of wellbeing between the United States and Western Europe generally show that most Americans have higher standards of living than do Western Europeans at comparable locations in their national income distributions. These comparisons of wellbeing typically privilege disposable income and cash transfers while ignoring other aspects Of we are state and labor market structure that potentially affect the distribution of wellbeing in a society. We argue that non-work time is such a factor. In this empirical exercise involving the United States and the Netherlands, we show that reasonable estimates of the contribution to wellbeing from non-market activities such as the raising of children or longer vacations can overturn claims in the literature that the United States offers greater wellbeing to more of its citizens than do western European countries.
0	"Network models are widely used to represent relational information among interacting units and the implications of these relations.  In studies of social networks recent emphasis has been placed on random graph models where the nodes usually represent individual social actors and the edges represent a specified relationship between the actors.  We consider models that allow the probability of relational ties between individuals to depend on the locations of individuals in some unobserved ""social space'.  We further extend these models to incorporate clustering information, using ideas drawn from model based clustering.  Inference clustering within the social space is developed within a likelihood and Bayesian framework.  We extend the Markov Chain Monte Carlo algorithm from the latent space models to our latent clustering models.  We present the analysis of some real networks of social relations where the true clustering is known."
0	Although scholars are aware of the larger social forces that threaten rural communities, we know little about how local governments are dealing with these issues.  County governments are often at the receiving end of governmental mandates.  Counties must take on additional functions such as assisting with national security and helping to bridge the gaps with cuts in federal assistance for public health and poverty relief programsthis along side of enhancing the economic vitality of their communities.  This unique mixed-methods study, I collected data to assess local spending efforts to mitigate these social forces and to better understand the perspectives of the decision-makers.  In this presentation, I will specifically examine how county commissioners speak and see globalization affecting their communities and if they account for agency in how the can react to globalizing forces.
1	The sociology of aging draws on a broad array of theoretical perspectives from several disciplines, but rarely has it developed its own. We build on past work to advance and empirically test a model of mental health framed in terms of structural theorizing and situated within the life course perspective. Whereas most prior research has been based on cross-sectional data, we utilize four waves of data from a nationally representative sample of American adults (Americans' Changing Lives Study) collected prospectively over a 15-year period and find that education, employment and marital status, as well as their consequences for income and health, effectively explain the increase in depressive symptoms after age 65. We also found significant cohort differences in age trajectories of mental health that were partly explained by historical increases in education. We demonstrate that a purely structural theory can take us far in explaining later life mental health.
1	This article examines the classic question of how religious diversity in a community affects church membership in a period of high growth and social change. Using panel data on local U. S. communities from 1890 to 1926, the authors estimate models specified to overcome likely artifactual problems, deal with unobserved community-specific heterogeneity, and model state dependence. In general, the findings support the plausibility of mechanisms based on pluralistic deobjectivation and identity activation; they do not support predictions from mechanisms based on organization-environment matching and interdenominational competition. The findings also show that the overall effect of urbanization on church participation was positive in all but the most religiously diverse communities.
0	Despite the well-established relationship between educational attainment and physical health status, it is not entirely evident that the association is consistent across diverse racial and ethnic groups.  In this study, we examine education, and test its association with health for a large ethnic category, Asian Americans.  We specifically test whether the education/health association is context driven, that is, whether the association depends on where the education was received.  This study uses data from a recently completed national survey of Asian Americans, the National Latino and Asian American Survey (NLAAS), to describe the association between educational attainment and self-rated health among Asian Americans employing a human capital framework, and to determine how the source of an individuals education structures the education and health association.  Though the well-established education gradient in health is initially supported, this relationship does not hold after other health-related factors are accounted for.  The findings also indicate that the source of an individuals education moderates the relationship between educational attainment and self-rated health.  Asian Americans who receive most of their education outside of the United States have significantly lower health returns to their education than U.S.-educated Asian Americans.
0	In this paper, I examine a fundamental sociological question: how does conflict between groups affect relations within groups?  I present a theory specifying the conditions under which groups in conflict will develop stricter norms and more centralized systems of leadership than groups at peace.  I evaluate the theory using a laboratory study that tests the causal mechanism while controlling for factors that complicate the study of conflict in the field. Using the intergroup prisoners dilemma paradigm (Bornstein 2003), I find that intergroup conflict interacts with cultural values to shape group cohesion (contribution to collective action), support for social norms (willingness to engage in costly punishment of those who do not contribute to the group), and the centralization of authority (willingness to switch from a democratic decision-making system to an autocratic system). The results suggest that group conflict plays an important causal role in norm emergence, costly punishment, and the establishment of group hierarchies.  The results support classical sociological theories while providing a clearer picture of the causal mechanism.  On a practical level, the results suggest that conflict resolution efforts could benefit from emphasizing relationships within as well as between groups.
1	Using children of immigrants sample from National Longitudinal Study of Adolescent Health, this study investigates how immigrant youth acculturating to the American social norm of volunteering and how the acculturation is modified by living in immigrant neighborhoods Multilevel logistic regression produces distinct patterns for children living in high-SES and low-SES neighborhoods In high-SES neighborhoods, being among foreign-born residents serves as a buffer against acculturating to the social norm for youth, and this buffer has an enduring impact when they enter Into their early adulthood Conversely, in low-SES neighborhoods, acculturating to this social norm is irrelevant to the proportion of foreign-born residents in their neighborhoods However, the experience of growing up in such neighborhoods has the potential to enhance the acculturation to volunteering when the adolescents enter into young adulthood The findings shed new light on segmented assimilation theory that is, being among the foreign-born not only could prevent immigrant youth from downward assimilation, but also could restrict acculturation to positive social norms
0	Non-medical factors have been shown to play an important role in medical decision-making.  As salient and socially-relevant attributes, excess body mass and its distribution are factors that may influence the course of treatment that hospitalized patients receive, perhaps even at advanced stages of care.  This paper asks whether body mass and composition affect patients likelihood of being admitted to cardiac care units (CCU), and whether the process differs by gender.  Analyses make use of hospital records abstracted prospectively over 20 years from a national survey of adults 25 to 74 years of age at baseline who were hospitalized during the survey (N=4,229).  Anthropometric data, self-reported morbidity, and health care resource information are also used.  Parameters are estimated with logistic regression with robust standard errors to account for the multistage sampling design.  Results indicate that Body Mass Index was associated with greater likelihood of CCU admission, but that central adiposity was related to greater likelihood of CCU admission for women only.  The findings suggest that medical personnel use non-medical information when considering serious treatment options for patients, but that adiposity distribution is evaluated differently in men and women.
1	We examine the origins of voluntary associations devoted to environmental protection, focusing on the divergent trajectories of industrialized versus developing countries. We consider a wide range of domestic economic, political, and institutional dynamics that give rise to environmental associations. Developing and extending neo-institutional world polity arguments, we characterize domestic association in the developing world as the product of global cultural models, legitimation, and resources. Using event history and dynamic panel models, we analyze the formation of domestic environmental associations for a large sample of countries in the contemporary period. Among highly industrialized countries, domestic factors-resources and political institutions that afford favorable opportunities-largely explain the prevalence of environmental associations. In contrast, global forces are a powerful catalyst for environmental organizing in the developing world. The environmental movement, which had domestic origins in the West, became institutionalized in the world polity, generating new associations on a global scale. We also find positive effects of democratic institutions and philanthropic foundations. Environmental degradation and societal affluence are not primary drivers of environmental association. We conclude by reflecting on the implications of globally-sponsored voluntary associations, which appear to be common in the developing world.
0	This paper explores the possibility that the self is structured like a network, and that it takes on different identities according to its internal configurations.  It builds on Wileys theory (1994) of the semiotic self and network theory as recently conceptualized by Fuchs (2000). The paper suggests that the semiotic self is a level of social association. It is the result of a structural configuration and, is open to solidarity rituals (both internal and external), and power-rituals, much like other levels of observation  such as encounters, groups, organizations and networks -  are. Being a structure/container as opposed to a particularized essence, the self is also open to shifting outsider/insider boundaries: in other words, the observable outcome of the process of self-formation is the attribution of a network, i.e. personhood is constructed. The paper discusses the implications of a network theory of the self for the debate on identity politics, and uses historical illustrations from the womens movement in the US to demonstrate the ways in which essentialism and constructivism are produced.
0	This paper examines the concept of headship in its relationship to older persons living arrangements in the Agincourt sub-district of Mpumalanga Province, South Africaan area with 32% HIV-prevalence. We concentrate on headship as a measure of older persons position in rural households, considering the role non-contributory old-age pensions as a collective household asset play in living arrangements. Using qualitative data from the site, we first examine the meaning of headship to older persons and their household members. Then we use descriptive statistics to outline the traits of household heads in the site, compare the characteristics of households across age and sex headship types, and explore how households composition and experience of a death differ across headship types. While there are some significant differences in household composition across headship types, this analysis does not point to a significantly greater presence of HIV/AIDS deaths in households headed by older persons over the period. These findings are an important starting point for further investigations aimed at understanding how HIV/AIDS is impacting the lives of older persons.
1	Occupations are central to the stratification systems of industrial countries, but they have played little role in empirical attempts to explain the well-documented increase in wage inequality that occurred in the United States in the 1980s and 1990s. We address this deficiency by assessing occupation-level effects on wage inequality using data from the Current Population Survey for 1983 through 2008. We model the mean and variance of wages for each occupation, controlling for education and demographic factors at the individual level to test three competing explanations for the increase in wage inequality: (1) the growth of between-occupation polarization, (2) changes in education and labor force composition, and (3) residual inequality unaccounted for by occupations and demographic characteristics. After correcting for a problem with imputed data that biased Kim and Sakamoto's (2008) results, we find that between-occupation changes explain 66 percent of the increase in wage inequality from 1992 to 2008, although 23 percent of this is due to the switch to the 2000 occupation codes in 2003. Sensitivity analysis reveals that 18 percent of the increase in inequality from 1983 to 2002 is due to changes in just three occupations: managers ''not elsewhere classified,'' secretaries, and computer systems analysts.
0	The relationships among education, health, and mortality in the Asian society such as Taiwan have merited more and more attention in the sociological literature. Nevertheless, whether these education-health patterns extend to depression and whether these associations explained by social relationships are much less known. This study hence aims to assess the effects of education and social relationships on depression and mortality by respectively utilizing the latent growth curve model and the Gompertz hazard models on the longitudinal data from the 1989-2003 Survey of Health and Living Status of the Elderly in Taiwan. The preliminary results suggest: First, Taiwanese elderly with higher levels of education tend to have lower levels of initial depression and less depression exacerbation over time. Education also predicts lower risks of dying. Second, social relationshipssocial support, dissatisfaction toward emotional support, levels of respondents family be critical, and widowhoodonly slightly mediate the impacts of education, though social relationships themselves provide independent effects on depression and mortality. Finally, the effects of education on mortality are not mediated through baseline depression.
1	Studying families in post-war London, Elizabeth Bott hypothesized that tight-knit kinship networks fostered gender segregated, rather than joint, conjugal role-relationships for husband and wife. Addressing this hypothesis with 2001 International Social Survey Program for 29 countries, this paper considers one aspect of joint role-relationships - whether married women prefer to turn to their husband, as opposed to kin, for household help and emotional support. Women with tight-knit kin who fill multiple functions in their lives are less likely to prefer to rely on husbands. Residential mobility is associated with greater reliance on the spouse, but there is no indication that the importance of kinship is diminished when mobility is controlled. (c) 2010 Elsevier Inc. All rights reserved.
0	This paper covers the duration of the Eastern University (EU) Bridge to the Doctorate (BTD) program funded by the National Science Foundation (NSF) Alliance for Minority Participation (AMP). The AMP BTD program is a two-year program focused on “effective strategies for recruiting, retaining, preparing and graduating its [mostly minority student] participants at the Masters level in STEM [science, technology, engineering, and math] disciplines and encouraging their participation in educational pursuit at the Ph.D. level.” This ethnographic study draws from five rounds of interviews with the students and observations of program events and meetings. The major goals of this research were to assess: 1) what challenges and barriers do these students experience when they enter graduate school, 2) what institutional policies and practices help minority student retention and success in graduate school, and 3) what fosters their self-confidence and sense of belonging in STEM fields. The major findings include: 1) students experienced the most challenges with time management, family commitments, performance anxiety, and meeting expectations, 2) although the cohort and leadership team were important sources of support, students needed stronger mentorship about meeting departmental expectations and career planning, and 3) EU BTD achieved an impressive 82 percent success rate, with nine of the eleven matriculating into PhD programs. The results of this study have important implications for the growing national concern about minority student access, retention, and success in STEM fields, with particular interests for industry employers, researchers, policy makers and university administrators.
1	A new approach to investigation of human influences on the environment identifies social organization as an influence independent of population size, affluence, and technology. The framework also identifies population events, such as births, that influence the environment. The authors use longitudinal, multilevel, mixed-method measures of local land use changes, population dynamics, and social organization to test this framework. These tests reveal that changes in social organization are strongly associated with changes in land use independent of measures of population size, affluence, and technology. Also, local birth events shape local land use changes and key proximate determinants of land use change.
0	The left and center-left rose to power in many European Union (EU) countries in the 1990s.  Particularly with the ascendance of Tony Blair, a clear two-level trend thus emerged in Europe: a strong pro-Europeanism among national political leadership, welded with policy principles that embraced the market and promoted an opportunity-oriented social investment welfare concept.  Thus, even as national leaders (in the form of the European Council ) sought a more social program for the EU integration project, they also sought to reform labor markets and social protection systems on national-level.  This paper traces the EU-level search for a social model in the context of a broad set of market-oriented shifts on national level, and offers early arguments as to their interrelationship.  The hypothesis under examination is that, between 1995 and 2005, national-level blame avoidance politics (Pierson 1996; Pierson 2001)which involved, in part, pointing to the EU as the enforcer of unpopular reformsundermined the EU-level social democratic project to define and preserve a European social model during a crucial moment of institutional transition.
1	The potential for improving response rates by changing from one mode of data collection to another mode and the consequences for measurement and nonresponse errors are examined. Data collection from 8999 households was done in two phases. Phase I data collection was conducted by telephone interview, mail, interactive voice response, or the Internet, while Phase 2 focused on nonrespondents to Phase 1, and was conducted by a different mode, either telephone or mail. Results from our study suggest that switching to a second mode is an effective means of improving response. We also find that for the satisfaction-dissatisfaction questions asked in this survey, respondents to the aural modes (telephone and IVR) are significantly more likely than are respondents to the visual modes (mail and web) to give extreme positive responses, a difference that cannot be accounted for by a tendency towards recency effects with telephone. In general, switching to a second mode of data collection was not an effective means of reducing nonresponse error based on demographics. 
0	During almost forty years the concept of medicalization has mainly been used to examine women’s health. In the area of mental health, the notion of gender and mental health has even more been equated with women.  The only mental health issue which is specifically concerned with men is related to the impact of combat experience for men’s health. Much of this literature has been gender-neutral in the sense that it is taken for granted that it is a health issue that affects men and that the term “war veteran” means a man. Mental health symptoms inflicted by war experiences has been a topic of both resistance and contestation among war veterans themselves. In this area the term medicalization can be used as an analytical tool to understand how war veterans have negotiated for a diagnosis of their symptoms. The psychiatric label used is post-traumatic stress disorder (PTSD). The literature for this review has been collected by searching PubMed database by using the term PTSD. I will show that resistance to or contestation of the medicalization of masculinity is an underlying theme in this research literature.
1	Social characteristics that differ by place of residence are consequential For health. To study implications of this among older adults in rural vs. urban China, this study employs data from the Beijing municipality, a region that has witnessed growth and gaps in development. Life and active life expectancy is assessed using a multistate life table technique that estimates hazard rates and subsequent expected years in various health states. Hazards are estimated for a model that adjusts regional differences for age and sex and for a series of other models including additional covariates. Results indicate urban residents have an advantage. Specific factors show socio-economic status and access to health service account for a large part, social support and health behaviors For little, while disease is a suppressor.
1	This study examines the economic returns to schooling acquired in the country of origin and the Country of destination. It uses large-scale Survey data oil Turkish, Moroccan, Surinamese and Antillean immigrants in the Netherlands, which contain direct measures of pre- and post-migration schooling. It is studied whether the returns to origin-country schooling depend on contextual factors: i.e., immigrant group and the region of living. Furthermore, we examine the importance of host-country schooling for labor market outcomes and if these can be partly explained by increasing contacts with natives. Results show that the returns to origin-country schooling are higher for Surinamese and Antillean immigrants (i.e., those originating from former Dutch colonies) than for immigrants from Turkey and Morocco. The returns to origin-country schooling are not affected by ethnic concentration in the region of living. Finally, it appears that the returns to host-country schooling are much larger than to origin-country schooling, and the higher returns to host-country schooling cannot be explained by increased social contacts with natives.
0	This research examines differences in insurance coverage of Hispanic subgroups of the United States. Particular attention is paid to the impact of the immigration status including nativity, duration in the United States, and citizenship status  and its affect on insurance coverage. Data are pooled from the National Health Interview Survey for 2002-2003 and multinomial logistic regression models are estimated to compare Mexican American, Puerto Rican, and Other Hispanics with non-Hispanic Whites and Blacks.  All Hispanic subgroups are much more likely than non-Hispanic whites to report Miscellaneous Insurance Coverage or No Coverage than Private Insurance Coverage.  There are wide differences in insurance coverage across racial and ethnic groups in the United States.
1	Openness to homosexuality at the congregational level of American religious life has only recently received scholarly attention. This research reports patterns of membership openness to gays and lesbians among American Christian congregations and synthesizes emerging hypotheses to explain such openness. Using data from the second wave of the National Congregations Study 
1	Prior research has devoted considerable attention to the relationship between the racial and ethnic composition of jobs and various indicators of organizational attachment. Fewer studies, however, examine how workplace racial composition affects individuals' experiences of racial discrimination or how these experiences impact workers' organizational attachment. To address this lacuna, we first examine the effects of workplace racial composition on perceived racial and ethnic discrimination. Next, we examine whether perceived racial discrimination mediates the association between racial composition and organizational attachment observed in prior studies. Finally, we explore whether these relationships are similar (symmetric) or different (non-symmetric) for non-Whites and Whites. The analyses indicate: (1) working with predominately same-race coworkers tends to diminish perceptions of racial discrimination, (2) perceived racial discrimination mediates some of the effects of racial/ethnic composition on organizational attachment, and (3) some non-symmetric effects between non-Whites and Whites are found. We conclude with implications for future research. 
1	In this article we methodologically assess the paradox posited by other researchers of fertility: namely, why fertility is so much lower in the familialistic countries of Southern and Eastern Europe. We examine the relationship between individual attributes, aggregate female labor force participation, child care enrollment, family leave, and individual fertility in 20 developed countries using a hierarchical Bayesian model. Our results indicate that women's full-time employment and country-level employment rates decrease expected fertility in contrast to recent research which shows a reversal in the negative association between total fertility rates and female labor force participation during the 1980s. However, the positive association between child care enrollment and fertility indicates that child care services might mitigate some of the decline in fertility, possibly by reducing labor force exit among women with young children. Published by Elsevier Inc.
1	Social scientists generally seek to explain welfare-related behaviors in terms of economic, social structural, or culture of poverty theories. Such explanations, however do not for account for nativity differences in public assistance receipt among immigrants of Mexican origin. This article draws on the sociology of migration and culture literatures to develop a materialist-based cultural repertoire account and attendant hypotheses to explain the welfare behaviors of Mexican immigrants. We argue that such immigrants arrive and work in the United States under circumstances that foster employment-based cultural repertoires that, compared with natives and other immigrant groups, encourage less welfare participation (in part because such repertoires lead to faster welfare exits) and more post-welfare employment. This is particularly true in states with relatively, more generous welfare policies. Using individual-level data predating the Welfare Reform Act, from, multiple panels of the Survey of Income and Program Participation (SIPP) merged with state-level information on welfare benefit levels, we examine immigrant-group differences in welfare receipt, retention, and transition to employment across locales with varying levels welfare benefits. Findings are largely consistent with our cultural repertoire account: Mexican immigrants tend to utilize welfare not primarily, to avoid work, cope with disadvantage, or perpetuate a culture of dependency, but rather to minimize the effects employment discontinuities. Such findings carry important theoretical and policy implications-implications we outline in our conclusion.
0	The U.S. Federal government is increasingly turning to outsourcing as a management strategy.  Combining permanent employees with contracted employees creates a bifurcated work setting resulting in differential structural and environmental job characteristic between full-time employees and contractors.   Analyses of the process and outcomes of Federal outsourcing have focused predominantly on economic costs and benefits and have failed to confirm its effectiveness.  In this paper I argue that social-psychological outcomes must also be considered in evaluating the effects of outsourcing.  Using the military as a field laboratory, data gathered from a case study of the Army are analyzed using path analysis to determine the direct and indirect effects of both the level of contact Soldiers have with contractors and social comparisons with contractors on their intent to remain with the Army.  Findings indicate that Soldiers feel relatively deprived compared to the contractors with whom they work and that these feelings of deprivation negatively impact Soldiers intentions to remain in the Army past their current enlistment.  These effects operate indirectly through job satisfaction and organizational commitment, and are not affected by level of contact with contractors.  Implications of these results and recommendations for future research are discussed.
0	While the determinants of successful aging receive much attention from researchers, few studies in Canada and elsewhere have considered the newspaper portrayals of seniors who do or not age well. Yet the mass media constitute a significant component of the social context in which aging is experienced and understood. To make meaning of aging and its various experiences, and to transmit them from one generation to the next, the society draws on various cultural and media products such as novels, films, paintings, and media texts and images. Through thematic analysis of 146 articles featuring older adults in various contexts including family, work, civic engagement, social policy, health care, consumer market, and leisure published in The Globe and Mail in 2004-2006, this paper deconstructs stereotypes of successful aging. Findings from this study suggest that media discourses of successful aging perpetuate exclusion of marginalized adults and provide the cultural legitimization for persistent social inequalities in terms of gender, class, age, and health status. This paper sheds light on intra-generational media ageism whereby some older adults, particularly older women, are blamed for failing to age well, while the structural determinants of late-life disadvantage are made invisible.
1	This article argues that a modified version of Bourdieu's habitus concept can generate insights into moral Culture and the ways people use culture to make changes in their lives. If revised in light of recent findings from cognitive neuroscience, the habitus allows for the analysis of culture as embodied cognitive structures linking individuals to primary-group discourses. To demonstrate the utility of this conception, I examine the unique abstract language and embodied metaphors used by members of religious and secular overeaters' internet Support groups. The religious group used far more cleanliness metaphors, and members who made frequent use of such metaphors remained with. the group longer and posted more messages. This effect was not found for either group's abstract language or for the secular group's embodied metaphors. The findings suggest chat a Cultural influence on social bonding can be shown when Culture is operationalized in terms of embodied cognitive schemas that operate within both the habitus and group discourses. Also, traditionally religious moral culture may be more strongly associated with Cultural coherence and social bonding than is modernist culture.
1	Previous research fails to address whether contingent employment benefits individuals' careers more than the alternative they often face: being without a job. Using work history data from Japan, this study shows that accepting a contingent job delays individuals' transition to standard employment more than remaining jobless. Moreover, having a contingent job, rather than having no job, leads Japanese men to have lower occupational status after they transition back to standard employment. I argue that in a highly segmented labor market like Japan's, the strict separation of labor pools for standard and contingent jobs makes being labeled as a contingent worker particularly detrimental. Meanwhile, the legacy of Japan's welfare corporatism alleviates the stigma of unemployment, making individuals better off jobless than having a contingent job. This research thus demonstrates the importance of labor-market contexts in shaping the scarring effects of contingent work arrangements.
0	"The relationship between masculinity and sexuality is embedded in the discourse, the body, the symbol and the threat of the ""faggot.""  In this paper, I ask, what is the relationship between gender and sexuality?  More specifically I ask, how do heteronormative and homophobic interactions, discourses and practices produce a dominant masculinity?  To answer these questions I follow the deployment of, resistance to, and practices surrounding the word ""fag"" among teenagers in a public high school. Using Judith Butlers concept of the ""constitutive outside"" I argue that the threat of the ""fag,"" as the ""constitutive outside,"" is so powerful that teenagers, teachers and the organization of the school itself all work not only to repudiate the ""fag"" but also actively work to produce a dominant, heterosexual masculinity."
0	George Herbert Mead, although a philosopher himself, is primarily referred to in contemporary scholarship by sociologists.  This has not always been the case, rather it is the result of a transformation in the predominant understandings of his work in the first half of the twentieth century.  Utilizing a uniquely constructed dataset, which includes informal references as well as formal citations, this paper traces the shifts in the legacy of G. H. Mead in American academic disciplines.  I build on scholarship in the sociology of knowledge and the history of sociology in demonstrating that the dominant understanding of Mead is the result of identifiable social practices of interpretation and reference.  In particular, this analysis highlights the importance of social institutions and personal relationships in determining patterns of knowledge transfer.
0	Wilson (1987) spearheaded the argument that concentrated poverty in a neighborhood had deleterious consequences for its residents.  Central to this notion is that socio-economic homogeneity leaves residents socially isolated without exposure to working and middle class people.  Using a conceptual framework that differentiates the community contexts as homogeneous or heterogeneous in terms of socio-economics, this article examines heterogeneity in the social networks of low-income women. Through a comparative ethnography with African-American women in a mixed income housing development in Chicago and Latin-American immigrant women living in a socioeconomically homogeneous housing development in Boston we look to find out 1) Does living in a mixed income housing development result in increased heterogeneity in the social networks of African-American low-income residents? 2)  Does living in a socioeconomically homogeneous public housing development results in homogeneous social networks for Latin-American immigrant low-income women? 3) What are some of the explanatory factors behind the creation or avoidance of intergroup tie formation? Findings indicate that while the African-American women have access to heterogeneity, it is only socio-economic; they otherwise maintain racially homogeneous networks. Latin-American immigrant women have both racial and socio-economic heterogeneity in their networks.  We found that in both groups, individual agency and frames played a significant role in the development of heterogeneity and social mobility.  Homogeneity in networks was explained by women who were traumatized from domestic and neighborhood violence. Findings indicate that intervention is the form of bridges and mental health services could put these women back in the flow towards social mobility.
1	Women have made significant inroads into management in recent decades, yet remain underrepresented in leadership positions in large firms. In this article, I assess the critical but seldom analyzed role that widespread corporate restructuring may play in generating these inequalities. I build on social-cognitive research and the opportunity structure for discrimination framework to develop contrasting predictions of the effects from two forms of restructuring-reductions in force and reorganization of human resource management systems-on sex differences in managerial promotion. Analyses of longitudinal personnel records from a Fortune 500 manufacturing firm-a firm that restructured multiple times over the period examined-are consistent with the opportunity structure for discrimination framework and suggest that the firm responded to gender equity pressures to promote women when afforded the opportunity to do so. Women promotion rates were higher than men during restructuring, relative to previous years, with a greater difference at higher-status job levels. Importantly, however few women transitioned into upper management positions in the firm during the restructuring period because (1) reductions in force slowed promotion rates for all managers, (2) women began their careers in lower-status jobs to begin with, relative to men, and (3) women promotion advantages were often short-lived. I conclude by discussing implications of my findings for research on organizational dynamics and gender inequality.
0	This article analyzes the ways that the skateboarding subculture maintains ideals of the authentic participant in light of the interactions between the subculture and mainstream culture.  Using interview data and content analysis of skateboard forum discussions, the author examines the specific values of the skateboarding subculture and how these values are applied to famous professional skateboarders and other members under contention.  This article describes the logic used by subculture members to create a specific personal identity that negotiates the conflicts between subcultural and mainstream values, as well as the interplay between the skateboarders’ understandings of the subculture and mainstream culture’s ideas of it.  The author concludes that when judging the authenticity of a skateboarder’s identity, other skateboarders mediate their decision through how well that skateboarder adheres to subcultural values, as well as details of their professional career.  The author also provides an example that is in contention with Hebdige’s idea that authenticity becomes less important to a subculture as it becomes subsumed by mainstream culture (1979).
0	Teacher professional development is widely promoted as a means to improve the quality of teaching and at the same time reduce inequalities in learning opportunities for students across schools in the U.S.  While professional development may raise the quality of teaching, whether it will reduce inequality is another matter.  Teachers in schools with greater capacity (i.e., those with more material, human, and social resources) may get more professional development, exacerbating the gap between schools serving advantaged and disadvantaged students.  If this occurs, it would compound the unequal distribution of teacher quality that already exists.  This paper uses survey and administrative data from a larger study of teacher professional development in elementary science to assess the implications for inequality of professional development as a strategy to improve teaching.  The data pertain to nearly 600 teachers in 80 elementary schools in the Los Angeles Unified School District.  Teacher survey responses indicated differences between schools in levels of resources in six domains: teacher professional preparation, principal leadership, professional development climate, teachers leading their own learning, administrative support for teaching, and collaborative learning in science.  Aside from a small number of majority-white schools, schools with greater concentrations of poor students exhibit lower levels of capacity on these scales.  Moreover, several aspects of school capacity are positively associated with the extent of teacher professional development in science.  Consequently, professional development initiatives that ignore school capacity are likely to magnify inequalities in professional development and thus the quality of teaching across schools.
